amfi_code,date,nav
100033,2022-04-08,110.1414
100033,2022-04-10,106.6326
100033,2022-04-11,108.879
100033,2022-05-01,105.48
100033,2022-05-04,95.2397
100033,2022-05-05,96.5675
100033,2022-05-07,103.3592
100033,2022-05-08,109.6914
100033,2022-05-09,105.7243
100033,2022-05-10,106.1951
100033,2022-05-12,106.2683
100033,2022-06-01,104.935
100033,2022-06-04,95.6914
100033,2022-06-05,97.0341
100033,2022-06-06,94.8316
100033,2022-06-07,103.4267
100033,2022-06-09,105.2493
100033,2022-06-10,110.6504
100033,2022-06-12,109.1913
100033,2022-07-01,104.3318
100033,2022-07-02,103.8862
100033,2022-07-03,107.5408
100033,2022-07-04,95.4901
100033,2022-07-06,95.8979
100033,2022-07-07,103.67
100033,2022-07-09,108.1119
100033,2022-07-10,111.6253
100033,2022-07-11,107.0437
100033,2022-07-12,110.3227
100033,2022-08-02,103.8535
100033,2022-08-03,109.1094
100033,2022-08-04,95.5666
100033,2022-08-06,96.8752
100033,2022-08-07,103.8069
100033,2022-08-08,109.1802
100033,2022-08-09,107.8661
100033,2022-08-11,108.4808
100033,2022-08-12,113.3297
100033,2022-09-02,105.3465
100033,2022-09-03,110.7129
100033,2022-09-05,96.3701
100033,2022-09-06,96.915
100033,2022-09-08,110.0574
100033,2022-09-09,108.8928
100033,2022-09-11,107.8648
100033,2022-09-12,114.6103
100033,2022-10-01,104.9867
100033,2022-10-02,105.8716
100033,2022-10-03,111.3667
100033,2022-10-05,95.5914
100033,2022-10-06,94.9496
100033,2022-10-08,108.0952
100033,2022-10-10,111.1547
100033,2022-10-11,107.4367
100033,2022-11-01,105.157
100033,2022-11-02,107.6484
100033,2022-11-03,111.6641
100033,2022-11-04,96.9452
100033,2022-11-05,94.0141
100033,2022-11-07,102.2411
100033,2022-11-08,106.7818
100033,2022-11-10,109.8326
100033,2022-11-11,106.0727
100033,2022-12-01,104.8657
100033,2022-12-04,95.6499
100033,2022-12-05,93.5553
100033,2022-12-07,102.9949
100033,2022-12-08,107.2937
100033,2022-12-09,108.9746
100033,2022-12-10,107.4609
100033,2022-12-12,116.1067
100033,2023-01-02,133.222
100033,2023-01-03,134.4285
100033,2023-01-05,141.7513
100033,2023-01-06,146.5954
100033,2023-01-08,140.256
100033,2023-01-09,145.8764
100033,2023-01-11,150.4641
100033,2023-01-12,163.1411
100033,2023-02-01,122.8864
100033,2023-02-02,134.4536
100033,2023-02-03,135.7654
100033,2023-02-05,143.4266
100033,2023-02-06,145.8015
100033,2023-02-08,141.1228
100033,2023-02-10,152.3693
100033,2023-02-11,152.3975
100033,2023-03-01,127.0056
100033,2023-03-02,136.2155
100033,2023-03-03,139.471
100033,2023-03-04,138.3869
100033,2023-03-05,143.8134
100033,2023-03-07,142.8744
100033,2023-03-08,139.363
100033,2023-03-10,154.3971
100033,2023-03-11,151.6889
100033,2023-04-01,127.4601
100033,2023-04-04,136.2371
100033,2023-04-05,145.0802
100033,2023-04-07,145.3856
100033,2023-04-08,141.117
100033,2023-04-09,147.3037
100033,2023-04-10,152.959
100033,2023-04-12,160.675
100033,2023-05-01,126.2536
100033,2023-05-04,134.8228
100033,2023-05-05,145.1126
100033,2023-05-06,146.4025
100033,2023-05-07,145.0724
100033,2023-05-09,148.1409
100033,2023-05-10,151.9664
100033,2023-05-12,159.3612
100033,2023-06-01,127.6519
100033,2023-06-02,136.9422
100033,2023-06-03,141.1707
100033,2023-06-04,136.2275
100033,2023-06-06,148.1654
100033,2023-06-07,142.9093
100033,2023-06-09,146.5041
100033,2023-06-10,153.1531
100033,2023-06-11,150.1974
100033,2023-06-12,160.4777
100033,2023-07-02,135.4524
100033,2023-07-03,141.17
100033,2023-07-04,136.6964
100033,2023-07-06,147.2075
100033,2023-07-07,143.328
100033,2023-07-08,140.5695
100033,2023-07-09,147.6085
100033,2023-07-11,147.7257
100033,2023-07-12,160.6006
100033,2023-08-02,133.3667
100033,2023-08-03,139.7677
100033,2023-08-05,145.6175
100033,2023-08-06,145.783
100033,2023-08-08,141.6845
100033,2023-08-09,146.4346
100033,2023-08-11,148.6772
100033,2023-08-12,162.533
100033,2023-09-01,128.9194
100033,2023-09-02,133.6946
100033,2023-09-03,138.9206
100033,2023-09-05,147.7619
100033,2023-09-06,146.9565
100033,2023-09-08,144.1784
100033,2023-09-10,153.2621
100033,2023-09-11,151.2611
100033,2023-10-01,128.7169
100033,2023-10-02,133.5109
100033,2023-10-03,138.0317
100033,2023-10-04,136.9554
100033,2023-10-05,148.9724
100033,2023-10-07,141.971
100033,2023-10-08,142.2033
100033,2023-10-10,154.4424
100033,2023-10-11,153.6748
100033,2023-11-01,130.1062
100033,2023-11-04,137.5512
100033,2023-11-05,148.7712
100033,2023-11-07,143.2026
100033,2023-11-08,141.3386
100033,2023-11-09,148.7719
100033,2023-11-10,154.9872
100033,2023-11-12,162.9959
100033,2023-12-01,128.9143
100033,2023-12-04,137.7967
100033,2023-12-05,151.3009
100033,2023-12-06,146.9985
100033,2023-12-07,147.1396
100033,2023-12-09,147.152
100033,2023-12-10,155.9846
100033,2023-12-12,162.4193
100033,2024-01-01,168.1079
100033,2024-01-02,168.8327
100033,2024-01-03,172.105
100033,2024-01-04,178.6217
100033,2024-01-05,176.9684
100033,2024-01-07,211.5053
100033,2024-01-08,222.0724
100033,2024-01-10,237.2095
100033,2024-01-11,251.1777
100033,2024-02-01,169.0516
100033,2024-02-02,168.7526
100033,2024-02-04,181.4901
100033,2024-02-05,177.2327
100033,2024-02-07,210.1644
100033,2024-02-08,221.8546
100033,2024-02-09,232.1239
100033,2024-02-10,237.9027
100033,2024-02-12,240.4008
100033,2024-03-01,169.9987
100033,2024-03-04,179.1608
100033,2024-03-05,177.6206
100033,2024-03-06,193.895
100033,2024-03-07,206.7047
100033,2024-03-09,232.0046
100033,2024-03-10,238.2128
100033,2024-03-12,241.5174
100033,2024-04-01,172.6046
100033,2024-04-03,170.2169
100033,2024-04-04,180.3779
100033,2024-04-06,194.2641
100033,2024-04-07,208.4302
100033,2024-04-09,231.4054
100033,2024-04-10,240.6089
100033,2024-04-11,245.0653
100033,2024-04-12,241.926
100033,2024-05-01,172.4218
100033,2024-05-02,168.4666
100033,2024-05-03,167.3066
100033,2024-05-04,179.1735
100033,2024-05-06,190.5088
100033,2024-05-07,212.9711
100033,2024-05-08,221.0037
100033,2024-05-09,226.2072
100033,2024-05-11,243.9896
100033,2024-05-12,244.084
100033,2024-06-02,167.7024
100033,2024-06-03,168.8816
100033,2024-06-05,182.7143
100033,2024-06-06,192.5434
100033,2024-06-08,229.6713
100033,2024-06-09,225.5205
100033,2024-06-11,244.3391
100033,2024-06-12,245.1651
100033,2024-07-02,169.934
100033,2024-07-03,170.4046
100033,2024-07-05,179.8009
100033,2024-07-06,194.6937
100033,2024-07-08,232.3342
100033,2024-07-10,239.6927
100033,2024-07-11,243.6981
100033,2024-08-01,173.3783
100033,2024-08-02,167.8878
100033,2024-08-03,173.7843
100033,2024-08-04,182.7984
100033,2024-08-05,181.6455
100033,2024-08-07,214.8142
100033,2024-08-08,233.6435
100033,2024-08-10,244.3998
100033,2024-08-11,240.5042
100033,2024-09-01,173.5293
100033,2024-09-02,168.6971
100033,2024-09-04,181.2427
100033,2024-09-05,185.4245
100033,2024-09-07,215.4867
100033,2024-09-08,233.1495
100033,2024-09-09,228.065
100033,2024-09-10,242.2689
100033,2024-09-12,245.5236
100033,2024-10-01,171.6073
100033,2024-10-04,183.864
100033,2024-10-05,184.8295
100033,2024-10-06,195.5895
100033,2024-10-07,216.6906
100033,2024-10-09,229.7004
100033,2024-10-10,244.346
100033,2024-10-12,244.9014
100033,2024-11-01,167.1487
100033,2024-11-03,172.265
100033,2024-11-04,184.3956
100033,2024-11-06,193.1127
100033,2024-11-07,220.5401
100033,2024-11-09,231.5649
100033,2024-11-10,248.7433
100033,2024-11-11,235.493
100033,2024-11-12,245.3052
100033,2024-12-01,168.1266
100033,2024-12-02,168.0365
100033,2024-12-03,173.8166
100033,2024-12-04,185.0779
100033,2024-12-06,196.4617
100033,2024-12-07,218.3918
100033,2024-12-08,232.0503
100033,2024-12-09,230.682
100033,2024-12-11,234.2063
100033,2024-12-12,246.8986
100033,2025-01-01,243.8557
100033,2025-01-04,226.4411
100033,2025-01-05,220.6292
100033,2025-01-07,228.9023
100033,2025-01-08,246.8032
100033,2025-01-09,262.6531
100033,2025-01-10,262.6733
100033,2025-01-12,266.1927
100033,2025-02-01,246.7918
100033,2025-02-04,227.4212
100033,2025-02-05,222.9714
100033,2025-02-06,226.8978
100033,2025-02-07,229.7618
100033,2025-02-09,262.1937
100033,2025-02-10,263.781
100033,2025-02-12,264.7176
100033,2025-03-01,249.0555
100033,2025-03-02,240.8821
100033,2025-03-03,228.119
100033,2025-03-04,224.7123
100033,2025-03-06,232.1117
100033,2025-03-07,229.289
100033,2025-03-09,265.4663
100033,2025-03-10,261.8212
100033,2025-03-11,269.4549
100033,2025-03-12,259.8791
100033,2025-04-02,241.6451
100033,2025-04-03,227.5203
100033,2025-04-04,226.5479
100033,2025-04-06,231.8646
100033,2025-04-07,231.2829
100033,2025-04-08,251.9457
100033,2025-04-09,266.6174
100033,2025-04-11,266.0188
100033,2025-04-12,264.7342
100033,2025-05-02,242.1923
100033,2025-05-03,224.3617
100033,2025-05-05,227.6628
100033,2025-05-06,232.9878
100033,2025-05-08,250.0772
100033,2025-05-09,270.4888
100033,2025-05-11,265.9725
100033,2025-05-12,271.5079
100033,2025-06-01,249.1665
100033,2025-06-02,237.7496
100033,2025-06-03,226.0407
100033,2025-06-05,228.8899
100033,2025-06-06,230.4043
100033,2025-06-08,248.4132
100033,2025-06-10,261.9602
100033,2025-06-11,265.0864
100033,2025-07-01,247.7107
100033,2025-07-02,232.7978
100033,2025-07-03,224.4444
100033,2025-07-04,226.3847
100033,2025-07-05,226.0817
100033,2025-07-07,227.1984
100033,2025-07-08,253.1583
100033,2025-07-10,261.3864
100033,2025-07-11,259.784
100033,2025-08-01,243.9059
100033,2025-08-04,227.1189
100033,2025-08-05,225.8991
100033,2025-08-07,226.3653
100033,2025-08-08,251.9836
100033,2025-08-09,271.7808
100033,2025-08-10,263.0987
100033,2025-08-12,276.7547
100033,2025-09-01,248.2546
100033,2025-09-04,224.6311
100033,2025-09-05,223.0454
100033,2025-09-06,230.154
100033,2025-09-07,227.3235
100033,2025-09-09,267.7707
100033,2025-09-10,259.5848
100033,2025-09-12,275.8307
100033,2025-10-01,250.189
100033,2025-10-02,233.7815
100033,2025-10-03,218.8732
100033,2025-10-04,225.2142
100033,2025-10-06,229.7612
100033,2025-10-07,228.9346
100033,2025-10-09,259.9875
100033,2025-10-10,259.6687
100033,2025-10-11,257.8204
100033,2025-10-12,272.2286
100033,2025-11-02,234.3188
100033,2025-11-03,218.0498
100033,2025-11-04,224.2259
100033,2025-11-06,230.4254
100033,2025-11-07,233.2195
100033,2025-11-08,257.0323
100033,2025-11-09,260.6268
100033,2025-11-11,257.4283
100033,2025-11-12,268.9597
100033,2025-12-02,233.2849
100033,2025-12-03,220.7744
100033,2025-12-05,224.9199
100033,2025-12-06,231.5011
100033,2025-12-08,259.9659
100033,2025-12-09,260.1357
100033,2025-12-11,257.2478
100033,2025-12-12,263.7717
100033,2026-01-01,287.5551
100033,2026-01-04,346.2639
100033,2026-01-05,357.0133
100033,2026-02-01,291.9693
100033,2026-02-02,317.9584
100033,2026-02-03,339.732
100033,2026-02-04,352.3435
100033,2026-03-02,324.3751
100033,2026-03-03,339.1765
100033,2026-03-04,357.644
100033,2026-04-02,327.4395
100033,2026-04-03,343.699
100033,2026-04-05,356.8476
100033,2026-05-01,292.7106
100033,2026-05-02,327.3345
100033,2026-05-03,341.425
100033,2026-05-05,355.432
100033,2026-06-01,288.5141
100033,2026-06-02,332.9999
100033,2026-06-03,344.9274
100033,2026-06-04,355.5734
100033,2026-06-05,354.7535
100033,2026-07-01,284.4913
100033,2026-07-04,355.3792
100033,2026-07-05,356.4147
100033,2026-08-01,285.0489
100033,2026-08-04,358.4867
100033,2026-08-05,355.9252
100033,2026-09-01,283.5398
100033,2026-09-02,324.596
100033,2026-09-03,345.1535
100033,2026-09-04,363.3435
100033,2026-10-02,319.3327
100033,2026-10-03,344.6548
100033,2026-10-04,367.6979
100033,2026-11-02,322.1658
100033,2026-11-03,345.9163
100033,2026-11-05,355.8837
100033,2026-12-01,282.5751
100033,2026-12-02,322.4377
100033,2026-12-03,344.5329
100033,2026-12-05,348.9125
101206,2022-01-02,310.797
101206,2022-01-03,311.0737
101206,2022-01-04,305.8097
101206,2022-01-06,306.2298
101206,2022-01-07,317.8039
101206,2022-01-08,335.3841
101206,2022-01-09,333.1313
101206,2022-01-11,321.8589
101206,2022-01-12,342.7354
101206,2022-02-02,307.3127
101206,2022-02-03,306.6204
101206,2022-02-05,312.7446
101206,2022-02-06,308.4807
101206,2022-02-08,336.8675
101206,2022-02-09,329.0057
101206,2022-02-11,322.7871
101206,2022-02-12,342.9985
101206,2022-03-01,305.0996
101206,2022-03-02,306.0803
101206,2022-03-03,305.6811
101206,2022-03-05,309.1145
101206,2022-03-06,311.5746
101206,2022-03-08,331.5515
101206,2022-03-10,304.0697
101206,2022-03-11,320.168
101206,2022-04-01,305.4514
101206,2022-04-02,310.3531
101206,2022-04-03,306.8083
101206,2022-04-04,308.1115
101206,2022-04-05,308.9066
101206,2022-04-07,320.1742
101206,2022-04-08,335.1792
101206,2022-04-10,307.7078
101206,2022-04-11,323.2193
101206,2022-05-01,306.6324
101206,2022-05-04,306.2861
101206,2022-05-05,312.2491
101206,2022-05-07,318.1481
101206,2022-05-08,334.2091
101206,2022-05-09,326.7412
101206,2022-05-10,311.4147
101206,2022-05-12,343.2029
101206,2022-06-01,305.98
101206,2022-06-04,303.4293
101206,2022-06-05,312.7434
101206,2022-06-06,313.5777
101206,2022-06-07,317.5828
101206,2022-06-09,326.2967
101206,2022-06-10,308.0241
101206,2022-06-12,341.5724
101206,2022-07-01,304.048
101206,2022-07-02,310.4273
101206,2022-07-03,304.843
101206,2022-07-04,300.9607
101206,2022-07-06,319.4995
101206,2022-07-07,321.2275
101206,2022-07-09,325.4097
101206,2022-07-10,306.7062
101206,2022-07-11,325.4627
101206,2022-07-12,341.5635
101206,2022-08-02,308.4951
101206,2022-08-03,304.0267
101206,2022-08-04,303.2238
101206,2022-08-06,320.1327
101206,2022-08-07,322.6027
101206,2022-08-08,333.7895
101206,2022-08-09,331.5307
101206,2022-08-11,325.0812
101206,2022-08-12,339.8195
101206,2022-09-02,313.9134
101206,2022-09-03,305.2363
101206,2022-09-05,312.3659
101206,2022-09-06,320.2782
101206,2022-09-08,331.9869
101206,2022-09-09,327.8762
101206,2022-09-11,322.712
101206,2022-09-12,344.1025
101206,2022-10-01,307.5591
101206,2022-10-02,311.5082
101206,2022-10-03,305.5895
101206,2022-10-05,314.7118
101206,2022-10-06,318.613
101206,2022-10-08,332.7317
101206,2022-10-10,308.8296
101206,2022-10-11,323.2957
101206,2022-11-01,309.4372
101206,2022-11-02,309.0363
101206,2022-11-03,308.5832
101206,2022-11-04,305.1712
101206,2022-11-05,313.2141
101206,2022-11-07,322.9541
101206,2022-11-08,333.4397
101206,2022-11-10,307.2848
101206,2022-11-11,321.6385
101206,2022-12-01,313.2022
101206,2022-12-04,302.7622
101206,2022-12-05,315.7377
101206,2022-12-07,322.5889
101206,2022-12-08,331.718
101206,2022-12-09,327.9149
101206,2022-12-10,307.7292
101206,2022-12-12,346.4641
101206,2023-01-02,354.3337
101206,2023-01-03,359.4879
101206,2023-01-05,353.1202
101206,2023-01-06,356.2743
101206,2023-01-08,333.6449
101206,2023-01-09,342.3187
101206,2023-01-11,367.1541
101206,2023-01-12,389.0257
101206,2023-02-01,339.9032
101206,2023-02-02,350.1789
101206,2023-02-03,356.5834
101206,2023-02-05,359.2678
101206,2023-02-06,353.1846
101206,2023-02-08,343.5668
101206,2023-02-10,370.6552
101206,2023-02-11,370.4702
101206,2023-03-01,341.4001
101206,2023-03-02,351.6573
101206,2023-03-03,358.842
101206,2023-03-04,347.6599
101206,2023-03-05,364.0027
101206,2023-03-07,332.5974
101206,2023-03-08,347.7432
101206,2023-03-10,372.9084
101206,2023-03-11,366.947
101206,2023-04-01,344.8019
101206,2023-04-04,351.1429
101206,2023-04-05,366.7979
101206,2023-04-07,330.5684
101206,2023-04-08,349.8374
101206,2023-04-09,344.6088
101206,2023-04-10,370.7333
101206,2023-04-12,385.9402
101206,2023-05-01,346.8355
101206,2023-05-04,358.8316
101206,2023-05-05,366.7786
101206,2023-05-06,347.6606
101206,2023-05-07,328.2234
101206,2023-05-09,341.6198
101206,2023-05-10,380.0564
101206,2023-05-12,383.1275
101206,2023-06-01,340.8548
101206,2023-06-02,348.2141
101206,2023-06-03,352.7386
101206,2023-06-04,359.4822
101206,2023-06-06,344.3391
101206,2023-06-07,330.7348
101206,2023-06-09,344.7331
101206,2023-06-10,382.5429
101206,2023-06-11,366.0868
101206,2023-06-12,384.1222
101206,2023-07-02,349.7558
101206,2023-07-03,353.9764
101206,2023-07-04,360.7284
101206,2023-07-06,347.5698
101206,2023-07-07,332.2124
101206,2023-07-08,350.2514
101206,2023-07-09,345.7787
101206,2023-07-11,366.3584
101206,2023-07-12,377.5134
101206,2023-08-02,351.7311
101206,2023-08-03,350.0255
101206,2023-08-05,365.3705
101206,2023-08-06,345.5579
101206,2023-08-08,348.5252
101206,2023-08-09,349.6251
101206,2023-08-11,370.0492
101206,2023-08-12,377.6873
101206,2023-09-01,342.5373
101206,2023-09-02,349.5936
101206,2023-09-03,347.5355
101206,2023-09-05,368.0101
101206,2023-09-06,340.4444
101206,2023-09-08,344.699
101206,2023-09-10,381.9783
101206,2023-09-11,375.2668
101206,2023-10-01,339.6723
101206,2023-10-02,352.7373
101206,2023-10-03,343.4145
101206,2023-10-04,358.302
101206,2023-10-05,368.2825
101206,2023-10-07,334.6497
101206,2023-10-08,344.5309
101206,2023-10-10,379.8326
101206,2023-10-11,375.9677
101206,2023-11-01,338.9204
101206,2023-11-04,356.9052
101206,2023-11-05,368.6666
101206,2023-11-07,336.7031
101206,2023-11-08,342.1048
101206,2023-11-09,353.1832
101206,2023-11-10,380.3361
101206,2023-11-12,382.606
101206,2023-12-01,341.1631
101206,2023-12-04,356.6612
101206,2023-12-05,363.8451
101206,2023-12-06,339.0865
101206,2023-12-07,334.2513
101206,2023-12-09,352.872
101206,2023-12-10,376.4733
101206,2023-12-12,385.0612
101206,2024-01-01,387.6711
101206,2024-01-02,393.9354
101206,2024-01-03,435.136
101206,2024-01-04,411.6466
101206,2024-01-05,418.9725
101206,2024-01-07,447.5686
101206,2024-01-08,419.8176
101206,2024-01-10,427.8195
101206,2024-01-11,437.1815
101206,2024-02-01,384.0194
101206,2024-02-02,390.707
101206,2024-02-04,407.5208
101206,2024-02-05,423.4693
101206,2024-02-07,448.4285
101206,2024-02-08,420.5908
101206,2024-02-09,431.5254
101206,2024-02-10,430.8628
101206,2024-02-12,461.4502
101206,2024-03-01,387.5638
101206,2024-03-04,407.385
101206,2024-03-05,421.7202
101206,2024-03-06,446.3145
101206,2024-03-07,448.8973
101206,2024-03-09,437.1258
101206,2024-03-10,425.2846
101206,2024-03-12,462.569
101206,2024-04-01,388.934
101206,2024-04-03,434.3096
101206,2024-04-04,409.2114
101206,2024-04-06,444.7724
101206,2024-04-07,444.0741
101206,2024-04-09,435.5488
101206,2024-04-10,429.6119
101206,2024-04-11,437.3183
101206,2024-04-12,460.3985
101206,2024-05-01,396.7698
101206,2024-05-02,389.0739
101206,2024-05-03,430.6075
101206,2024-05-04,407.6091
101206,2024-05-06,447.2691
101206,2024-05-07,443.5365
101206,2024-05-08,422.899
101206,2024-05-09,434.4939
101206,2024-05-11,442.1077
101206,2024-05-12,453.8636
101206,2024-06-02,394.6051
101206,2024-06-03,431.2785
101206,2024-06-05,425.0194
101206,2024-06-06,444.3633
101206,2024-06-08,422.1899
101206,2024-06-09,435.7531
101206,2024-06-11,444.4949
101206,2024-06-12,454.8923
101206,2024-07-02,398.8667
101206,2024-07-03,427.4328
101206,2024-07-05,427.7721
101206,2024-07-06,443.6253
101206,2024-07-08,423.1583
101206,2024-07-10,429.3626
101206,2024-07-11,442.1605
101206,2024-08-01,396.1516
101206,2024-08-02,393.8821
101206,2024-08-03,425.6718
101206,2024-08-04,408.039
101206,2024-08-05,423.1334
101206,2024-08-07,439.1183
101206,2024-08-08,420.0639
101206,2024-08-10,435.1249
101206,2024-08-11,441.4796
101206,2024-09-01,400.2506
101206,2024-09-02,393.7913
101206,2024-09-04,415.1383
101206,2024-09-05,429.0385
101206,2024-09-07,441.2164
101206,2024-09-08,415.9361
101206,2024-09-09,431.3673
101206,2024-09-10,431.8968
101206,2024-09-12,459.6252
101206,2024-10-01,395.3728
101206,2024-10-04,413.9478
101206,2024-10-05,434.2359
101206,2024-10-06,447.386
101206,2024-10-07,439.7735
101206,2024-10-09,431.4485
101206,2024-10-10,425.2661
101206,2024-10-12,459.6108
101206,2024-11-01,400.4772
101206,2024-11-03,428.533
101206,2024-11-04,407.3269
101206,2024-11-06,448.5938
101206,2024-11-07,437.9891
101206,2024-11-09,425.5805
101206,2024-11-10,425.377
101206,2024-11-11,444.1164
101206,2024-11-12,453.8782
101206,2024-12-01,404.0341
101206,2024-12-02,399.0827
101206,2024-12-03,430.2313
101206,2024-12-04,410.6886
101206,2024-12-06,444.69
101206,2024-12-07,432.3145
101206,2024-12-08,416.2063
101206,2024-12-09,427.5917
101206,2024-12-11,441.5766
101206,2024-12-12,454.5495
101206,2025-01-01,474.6211
101206,2025-01-04,482.822
101206,2025-01-05,510.4743
101206,2025-01-07,516.8424
101206,2025-01-08,552.8149
101206,2025-01-09,580.8622
101206,2025-01-10,561.5224
101206,2025-01-12,575.3102
101206,2025-02-01,481.0632
101206,2025-02-04,481.4903
101206,2025-02-05,508.9855
101206,2025-02-06,525.5438
101206,2025-02-07,515.6701
101206,2025-02-09,574.717
101206,2025-02-10,566.594
101206,2025-02-12,574.4246
101206,2025-03-01,480.6705
101206,2025-03-02,444.9289
101206,2025-03-03,473.48
101206,2025-03-04,484.1662
101206,2025-03-06,526.3388
101206,2025-03-07,520.9114
101206,2025-03-09,579.2788
